GAP인증번호,인증기관,개인_단체 구분명,유효기간 시작일,유효기간 종료일,품목,주소,등록 농가수,등록 필지수,재배면적,생산계획량,지정일자
1017910,농업법인플럼코트맘(주),단체,2021-09-04,2023-09-03,건고추,전라남도 영광군,29,80,113186.9,33.83,2021-09-04
1017909,농협경제지주(주)식품R&D연구소,단체,2021-09-06,2023-09-05,사과,경상북도 문경시,12,47,89570,165.06,2021-09-06
1017908,지리산인증(주),단체,2021-09-03,2023-09-02,건고추,전라북도 정읍시,68,135,213898.3,54.52,2021-09-03
1017907,주식회사 푸름인증원,개인,2021-09-02,2023-09-01,깻잎,경상남도 밀양시,1,10,20199,44.9,2021-09-02
1017906,주식회사 푸름인증원,개인,2021-09-02,2023-09-01,깻잎,경상남도 밀양시,1,1,1418,2.8,2021-09-02
1017905,주식회사 푸름인증원,개인,2021-09-02,2023-09-01,깻잎,경상남도 밀양시,1,4,7905,19.7,2021-09-02
1017904,친환경농업연구원 주식회사,개인,2021-09-02,2023-09-01,체리,충청남도 예산군,1,5,22200,14.9,2021-09-02
1017903,강원대학교 산학협력단,개인,2021-09-02,2023-09-01,사과,강원도 정선군,1,3,8678,20,2021-09-02
1017902,(주)온누리지에이피,법인,2021-09-02,2023-09-01,떫은감,경상북도 청도군,5,246,302493,201.77,2021-09-02
1017901,(주)우리농인증원,개인,2021-09-02,2023-09-01,사과,경상남도 거창군,1,13,10828,20.4,2021-09-02
1017900,(주)자연들농식품인증원,법인,2021-09-02,2023-09-01,쌀,전라북도 김제시,8,208,634525.6,356.92065,2021-09-02
1017899,㈜비씨에스코리아,개인,2021-09-02,2023-09-01,사과,강원도 정선군,1,10,30129,125,2021-09-02
1017898,㈜비씨에스코리아,개인,2021-09-02,2023-09-01,사과,강원도 정선군,1,4,3267,20,2021-09-02
1017897,농업회사법인(주)푸른솔,개인,2021-09-02,2023-09-01,포도,경기도 화성시,1,2,4936,29,2021-09-02
1017896,주식회사 농식품인증관리원,개인,2021-09-01,2023-08-31,벼,경기도 동두천시,1,2,1976,0.9,2021-09-01
1017895,주식회사 농식품인증관리원,개인,2021-09-01,2023-08-31,벼,경기도 동두천시,1,3,3989,1.8,2021-09-01
1017894,주식회사 농식품인증관리원,개인,2021-09-01,2023-08-31,벼,경기도 동두천시,1,2,1851,0.9,2021-09-01
1017893,주식회사 농식품인증관리원,개인,2021-09-01,2023-08-31,벼,경기도 동두천시,1,3,3877,1.8,2021-09-01
1017892,경상국립대학교 산학협력단,단체,2021-09-01,2023-08-31,사과,경상남도 거창군,2,8,15657,20,2021-09-01
1017891,경상국립대학교 산학협력단,단체,2021-09-01,2023-08-31,사과,경상남도 거창군,2,2,4890.3,6,2021-09-01
1017890,경상국립대학교 산학협력단,개인,2021-09-01,2023-08-31,딸기,경상남도 산청군,1,1,1914,7,2021-09-01
1017889,(주)농산물품질인증평가원,개인,2021-09-01,2023-08-31,포도,경상북도 성주군,1,6,7514,10,2021-09-01
1017888,경상국립대학교 산학협력단,개인,2021-08-31,2023-08-30,딸기,경상남도 거창군,1,5,5339,16.5,2021-08-31
1017887,경상국립대학교 산학협력단,법인,2021-08-31,2023-08-30,메리골드차,경상남도 산청군,1,5,5724,12.4,2021-08-31
1017886,주식회사 농식품인증관리원,개인,2021-08-31,2023-08-30,배,경기도 구리시,1,3,6441,12,2021-08-31
1017885,재단법인 경기도농수산진흥원,개인,2021-08-31,2023-08-30,배,경기도 여주시,1,5,30132,200,2021-08-31
1017884,농업회사법인(주)푸른솔,개인,2021-08-31,2023-08-30,부추,경기도 의왕시,1,5,2484,4.9,2021-08-31
1017883,농업회사법인(주)푸른솔,개인,2021-08-31,2023-08-30,꽃송이버섯,경기도 의왕시,1,1,100,0.2,2021-08-31
1017882,(주)인증포럼,단체,2021-08-31,2023-08-30,오이,경기도 성남시 중원구,20,299,123946,316.9,2021-08-31
1017881,주식회사 푸름인증원,개인,2021-08-31,2023-08-30,깻잎,경기도 고양시 일산서구,1,255,531012,1329.4,2021-08-31
1017880,주식회사 푸름인증원,개인,2021-08-31,2023-08-30,애호박,경기도 고양시 일산서구,1,44,115060,287.1,2021-08-31
1017879,주식회사 금강인증센터,개인,2021-08-30,2023-08-29,마늘,충청남도 공주시,1,16,14090,48.02,2021-08-30
1017878,주식회사 금강인증센터,개인,2021-08-30,2023-08-29,표고버섯,대전광역시 중구,1,9,3309,5.66,2021-08-30
1017877,주식회사 금강인증센터,개인,2021-08-30,2023-08-29,오이,세종특별자치시 ,1,6,10131,50,2021-08-30
1017876,주식회사 농식품인증관리원,개인,2021-08-30,2023-08-29,포도,충청북도 진천군,1,2,7400,15,2021-08-30
1017875,한국농식품분석연구소 주식회사,개인,2021-08-30,2023-08-29,쌀,전라남도 순천시,1,12,25465,13.3,2021-08-30
1017874,농업회사법인(주)푸른솔,단체,2021-08-30,2023-08-29,엽경채류(기타),경기도 의왕시,8,32,19758,19.56,2021-08-30
1017873,(주)티에스피인증관리원,개인,2021-08-30,2023-08-29,깻잎,충청남도 금산군,1,1,2750,5.6,2021-08-30
1017872,(주)농산물품질인증평가원,개인,2021-08-30,2023-08-29,포도,대구광역시 수성구,1,7,5280,10.6,2021-08-30
1017870,(주)농산물품질인증평가원,개인,2021-08-30,2023-08-29,포도,경상북도 영천시,1,2,3236,10,2021-08-30
1017869,(주)에이앤에프글로벌인증원,단체,2021-08-30,2023-08-29,쌀,경상북도 구미시,64,333,788797,552.1,2021-08-30
1017868,(주)에이앤에프글로벌인증원,개인,2021-08-30,2023-08-29,산양삼,강원도 평창군,1,4,57583,0.16,2021-08-30
1017867,(주)에이앤에프글로벌인증원,개인,2021-08-30,2023-08-29,산양삼,강원도 평창군,1,1,54000,0.16,2021-08-30
1017866,주식회사 푸름인증원,개인,2021-08-27,2023-08-26,부추,서울특별시 양천구,1,40,15682,38.1,2021-08-27
1017865,강원대학교 산학협력단,법인,2021-08-27,2023-08-26,포도,강원도 영월군,1,2,4172,9,2021-08-27
1017864,(주)그린하이인증센터,개인,2021-08-27,2023-08-26,사과,충청북도 제천시,1,27,7185.98,11.42,2021-08-27
1017863,(주)그린하이인증센터,개인,2021-08-27,2023-08-26,오이(노각),충청북도 청주시 흥덕구,1,4,1987.43,16,2021-08-27
1017862,농업법인플럼코트맘(주),단체,2021-08-28,2023-08-27,토란,전라남도 곡성군,36,471,755489,1830.67,2021-08-28
1017861,친환경농업연구원 주식회사,개인,2021-08-27,2023-08-26,샤인마스캇,충청남도 청양군,1,9,9350,4.3,2021-08-27
1017860,(주)티에스피인증관리원,개인,2021-08-27,2023-08-26,깻잎,충청남도 금산군,1,5,5200,10.4,2021-08-27
1017859,(주)티에스피인증관리원,개인,2021-08-27,2023-08-26,깻잎,충청남도 금산군,1,2,2300,4.6,2021-08-27
1017858,(사)한솔농림수산식품인증센터,개인,2021-08-27,2023-08-26,레드향,제주특별자치도 서귀포시,1,1,4850,7,2021-08-27
1017857,유한회사 빛그린인증원,개인,2021-08-27,2023-08-26,대추방울,전라남도 담양군,1,3,5400,22.42,2021-08-27
1017856,사단법인 양평친환경인증센터,개인,2021-08-27,2023-08-26,사과,경기도 양평군,1,1,1626,3,2021-08-27
1017855,사단법인 양평친환경인증센터,개인,2021-08-27,2023-08-26,사과,경기도 양평군,1,4,306,1.5,2021-08-27
1017854,사단법인 양평친환경인증센터,개인,2021-08-27,2023-08-26,사과,경기도 양평군,1,1,2490,2,2021-08-27
1017853,주식회사 성농,개인,2021-08-27,2023-08-26,배,전라북도 전주시 완산구,1,2,11150,50,2021-08-27
1017852,(재)금산인삼약초산업진흥원,개인,2021-08-27,2024-08-26,수삼,충청남도 금산군,1,5,9410,5.35,2021-08-27
1017851,(재)금산인삼약초산업진흥원,개인,2021-08-27,2024-08-26,수삼,충청남도 금산군,1,4,6730,3.82,2021-08-27
1017850,(재)금산인삼약초산업진흥원,개인,2021-08-27,2024-08-26,수삼,충청남도 금산군,1,5,9350,5.32,2021-08-27
1017849,유한회사 빛그린인증원,개인,2021-08-27,2023-08-26,방울토마토,광주광역시 광산구,1,2,2834,15.74,2021-08-27
1017848,주식회사 농식품인증관리원,개인,2021-08-27,2023-08-26,고구마,전라남도 영암군,1,45,178584,285.7,2021-08-27
1017847,(주)온누리지에이피,개인,2021-08-27,2023-08-26,포도,경상북도 영천시,1,2,2952,0,2021-08-27
1017846,농업법인플럼코트맘(주),개인,2021-08-26,2023-08-25,단감,전라남도 화순군,1,10,3290,5.67,2021-08-26
1017845,농업법인플럼코트맘(주),개인,2021-08-26,2023-08-25,구기자,광주광역시 광산구,1,1,130,0.04,2021-08-26
1017844,(주)그린하이인증센터,개인,2021-08-26,2023-08-25,사과,충청북도 제천시,1,22,20114.1,43.33,2021-08-26
1017843,농업법인플럼코트맘(주),개인,2021-08-26,2023-08-25,배,전라남도 나주시,1,3,4448,9.81,2021-08-26
1017842,(주)자연들농식품인증원,개인,2021-08-26,2023-08-25,메론,전라북도 익산시,1,1,2820,10,2021-08-26
1017840,농업회사법인(주)푸른솔,개인,2021-08-26,2023-08-25,벼,경기도 의왕시,1,1,2222,1,2021-08-26
1017839,㈜비씨에스코리아,개인,2021-08-26,2023-08-25,사과,강원도 정선군,1,4,3492,5,2021-08-26
1017838,㈜비씨에스코리아,개인,2021-08-26,2023-08-25,사과,강원도 강릉시,1,7,7577,20,2021-08-26
1017837,㈜비씨에스코리아,개인,2021-08-26,2023-08-25,사과,강원도 정선군,1,10,10672,18,2021-08-26
1017836,㈜비씨에스코리아,개인,2021-08-26,2023-08-25,사과,강원도 정선군,1,2,3073,10,2021-08-26
1017835,㈜비씨에스코리아,개인,2021-08-26,2023-08-25,사과,강원도 정선군,1,3,4010,10,2021-08-26
1017834,㈜비씨에스코리아,개인,2021-08-26,2023-08-25,사과,강원도 태백시,1,6,7177,12,2021-08-26
1017833,주식회사 성농,개인,2021-08-25,2023-08-24,고추,전라북도 고창군,1,4,2000,1.5,2021-08-25
1017832,농업법인플럼코트맘(주),단체,2021-08-26,2023-08-25,쌀,전라남도 나주시,204,828,1466649,1166.66,2021-08-26
1017831,유한회사 빛그린인증원,법인,2021-08-25,2023-08-24,부추,전라남도 해남군,24,128,225338.5,546.17,2021-08-25
1017830,강원대학교 산학협력단,개인,2021-08-25,2023-08-24,포도,강원도 동해시,1,4,6225,6.4,2021-08-25
1017829,주식회사 글로벌농식품인증원,개인,2021-08-24,2023-08-23,새송이버섯,경상북도 김천시,1,1,1190.4,336,2021-08-24
1017828,주식회사 글로벌농식품인증원,개인,2021-08-24,2023-08-23,딸기,대구광역시 동구,1,1,192,1,2021-08-24
1017827,(주)한국유기농인증원,개인,2021-08-24,2023-08-23,사과,경기도 화성시,1,6,11471,20,2021-08-24
1017825,(주)티에스피인증관리원,개인,2021-08-24,2023-08-23,배,충청남도 천안시 동남구,1,1,2549,5,2021-08-24
1017824,(주)그린하이인증센터,개인,2021-08-24,2023-08-23,가지,충청북도 청주시 상당구,1,7,1263.1,6.5,2021-08-24
1017823,주식회사 푸름인증원,단체,2021-08-24,2023-08-23,대추,경상남도 밀양시,14,71,100162,200.4,2021-08-24
1017822,㈔한국생약협회,단체,2021-08-24,2024-08-23,작약,경상북도 영주시,24,45,114178,102.73,2021-08-24
1017821,(주)그린하이인증센터,개인,2021-08-24,2023-08-23,옥수수,충청북도 제천시,1,5,1607.08,5,2021-08-24
1017820,(주)그린하이인증센터,개인,2021-08-24,2023-08-23,사과,충청북도 제천시,1,6,7862.52,14.1,2021-08-24
1017819,(주)그린하이인증센터,개인,2021-08-24,2023-08-23,포도,충청북도 영동군,1,9,10573.82,30,2021-08-24
1017818,경상국립대학교 산학협력단,개인,2021-08-23,2023-08-22,산사자,경상남도 산청군,1,3,1654,1.1,2021-08-23
1017817,아이센(주),개인,2021-08-23,2023-08-22,배,전라남도 광양시,1,2,4628,9.54,2021-08-23
1017816,아이센(주),개인,2021-08-23,2023-08-22,배,전라남도 광양시,1,4,5840,12.04,2021-08-23
1017815,(주)한국지에이피인증원,개인,2021-08-23,2023-08-22,고추,경상남도 진주시,1,4,7820,36,2021-08-23
1017814,(주)한국지에이피인증원,개인,2021-08-23,2023-08-22,포도,경상남도 창녕군,1,2,5587,7,2021-08-23
1017813,(주)농산물품질인증평가원,개인,2021-08-23,2023-08-22,포도,대구광역시 수성구,1,14,15681,31.5,2021-08-23
1017812,(주)농산물품질인증평가원,개인,2021-08-23,2023-08-22,포도,대구광역시 수성구,1,2,3213,6.4,2021-08-23
1017811,농협경제지주(주)식품R&D연구소,개인,2021-08-23,2023-08-22,복숭아,경기도 이천시,1,4,13890.3,19.76,2021-08-23
1017810,(주)농산물품질인증평가원,단체,2021-08-23,2023-08-22,연근,대구광역시 동구,7,29,46065,184.25,2021-08-23
1017809,아이센(주),개인,2021-08-23,2023-08-22,사과,경상남도 밀양시,1,5,8125,15,2021-08-23
1017808,친환경농업연구원 주식회사,단체,2021-08-20,2023-08-19,건고추,충청남도 청양군,74,194,243806,60.85,2021-08-20
1017807,친환경농업연구원 주식회사,개인,2021-08-20,2023-08-19,샤인마스캇,충청남도 청양군,1,1,4620,1,2021-08-20
1017806,친환경농업연구원 주식회사,개인,2021-08-20,2023-08-19,샤인마스캇,충청남도 청양군,1,1,2500,5,2021-08-20
1017805,친환경농업연구원 주식회사,개인,2021-08-20,2023-08-19,샤인마스캇,충청남도 청양군,1,1,2400,4.5,2021-08-20
1017804,친환경농업연구원 주식회사,개인,2021-08-20,2023-08-19,샤인마스캇,충청남도 청양군,1,1,2500,5,2021-08-20
1017803,친환경농업연구원 주식회사,개인,2021-08-20,2023-08-19,샤인마스캇,충청남도 청양군,1,2,3800,5,2021-08-20
1017802,친환경농업연구원 주식회사,개인,2021-08-20,2023-08-19,샤인마스캇,충청남도 청양군,1,3,1880,3.5,2021-08-20
1017801,(주)인증포럼,개인,2021-08-20,2023-08-19,딸기,경기도 남양주시,1,76,16160,18,2021-08-20
1017800,주식회사 농식품인증관리원,개인,2021-08-20,2023-08-19,사과,경기도 연천군,1,3,9471,17.5,2021-08-20
1017799,주식회사 농식품인증관리원,개인,2021-08-20,2023-08-19,깻잎,충청남도 금산군,1,2,2700,5.4,2021-08-20
1017798,주식회사 글로벌농식품인증원,개인,2021-08-20,2023-08-19,포도,경상북도 경산시,1,1,2878,5.5,2021-08-20
1017797,(주)그린하이인증센터,개인,2021-08-21,2023-08-20,사과,충청북도 증평군,1,7,9285.09,43,2021-08-21
1017796,(주)그린하이인증센터,개인,2021-08-23,2023-08-22,옥수수,충청북도 제천시,1,9,2979.4,2.23,2021-08-23
1017795,지리산인증(주),개인,2021-08-20,2023-08-19,사과,전라북도 임실군,1,1,4450,8,2021-08-20
1017794,주식회사 농식품인증관리원,개인,2021-08-19,2023-08-18,양배추,강원도 평창군,1,1,6000,30,2021-08-19
1017793,(주)자연들농식품인증원,개인,2021-08-19,2023-08-18,상추,전라북도 김제시,1,11,1840,13.8,2021-08-19
1017792,(주)한국지에이피인증원,개인,2021-08-19,2023-08-18,포도,경상남도 창녕군,1,2,4312.8,16.39,2021-08-19
1017791,(주)한국지에이피인증원,단체,2021-08-19,2023-08-18,포도,경상남도 산청군,5,7,5777.13,10.23,2021-08-19
1017790,농협경제지주(주)식품R&D연구소,단체,2021-08-19,2023-08-18,셀러리(일반),강원도 태백시,2,2,4298,11.63,2021-08-19
1017789,(주)우리농인증원,개인,2021-08-19,2023-08-18,사과,경상남도 함양군,1,4,11200,7.6,2021-08-19
1017788,주식회사 농식품인증관리원,개인,2021-08-18,2023-08-17,부추,충청남도 금산군,1,1,2000,5,2021-08-18
1017787,주식회사 온누리친환경,개인,2021-08-18,2023-08-17,사과,경기도 화성시,1,8,11361,10,2021-08-18
1017786,농업회사법인 주식회사 농품,개인,2021-08-18,2023-08-17,상추,전라북도 완주군,1,5,1100,3.4,2021-08-18
1017785,(주)온누리지에이피,개인,2021-08-18,2023-08-17,포도,경상북도 영천시,1,1,2018,4,2021-08-18
1017784,(주)온누리지에이피,개인,2021-08-18,2023-08-17,포도,경상북도 구미시,1,4,4054,10,2021-08-18
1017783,용인시농업기술센터,개인,2021-08-18,2023-08-17,로메인,경기도 용인시 처인구,1,13,32240,23.3,2021-08-18
1017782,주식회사 금강인증센터,개인,2021-08-18,2023-08-17,양상추(로메인),충청남도 논산시,1,2,7623,11.5,2021-08-18
1017781,주식회사 금강인증센터,개인,2021-08-18,2023-08-17,건고추,충청남도 논산시,1,5,5122,2,2021-08-18
1017780,농업법인플럼코트맘(주),단체,2021-08-18,2023-08-17,자소엽(차조기),전라남도 장흥군,23,75,61021,9.39,2021-08-18
1017779,농협경제지주(주)식품R&D연구소,단체,2021-08-17,2023-08-16,토마토,전라북도 완주군,7,20,32149.5,210.59,2021-08-17
1017778,(주)온누리지에이피,단체,2021-08-17,2023-08-16,포도,경상북도 김천시,12,29,43496,96.9,2021-08-17
1017777,(주)농산물품질인증평가원,개인,2021-08-17,2023-08-16,포도,대구광역시 수성구,1,3,2081,4.1,2021-08-17
1017776,(주)농산물품질인증평가원,개인,2021-08-17,2023-08-16,포도,대구광역시 수성구,1,2,2574,5,2021-08-17
1017775,(주)농산물품질인증평가원,개인,2021-08-16,2023-08-15,포도,경상북도 경산시,1,2,3088,10,2021-08-16
1017774,(주)인증포럼,개인,2021-08-13,2023-08-12,상추,인천광역시 서구,1,83,4060,8.3,2021-08-13
1017773,(주)인증포럼,개인,2021-08-13,2023-08-12,배,인천광역시 서구,1,84,7151,8.02,2021-08-13
1017772,(주)인증포럼,개인,2021-08-13,2023-08-12,고추,인천광역시 서구,1,74,7970,8.3,2021-08-13
1017771,용인시농업기술센터,개인,2021-08-13,2023-08-12,무화과,경기도 용인시 처인구,1,3,2924,3,2021-08-13
1017770,용인시농업기술센터,개인,2021-08-13,2023-08-12,고추,경기도 용인시 처인구,1,9,18256,20.5,2021-08-13
1017769,유한회사 빛그린인증원,단체,2021-08-13,2023-08-12,건고추,충청남도 금산군,16,57,99896.2,111.13,2021-08-13
