"GAP인증번호","인증기관","개인/단체 구분명","유효기간 시작일","유효기간 종료일","품목","주소","등록 농가수","등록 필지수","재배면적","생산계획량","지정일자"
"1012599","(주)한국유기농인증원","개인","2023-06-04","2025-06-03","토마토","경기도 안산시 상록구","1","9","10132.0","83.48","2023-06-04"
"1012598","(주)한국유기농인증원","개인","2023-06-04","2025-06-03","방울토마토","경기도 안산시 상록구","1","16","15534.0","30.5","2023-06-04"
"1012596","(주)에버그린농우회","단체","2023-06-03","2025-06-02","포도","경상북도 김천시","16","36","68877.0","122.4","2023-06-03"
"1012595","(주)에이앤에프글로벌인증원","개인","2023-06-03","2025-06-02","사과","강원특별자치도 정선군","1","7","8570.0","8.500000000000002","2023-06-03"
"1012590","주식회사 금강인증센터","개인","2023-06-03","2025-06-02","복숭아","대전광역시 중구","1","2","2162.0","2.25","2023-06-03"
"1012587","플럼코트맘 주식회사","법인","2023-05-05","2025-05-04","플럼코트","전라남도 보성군","9","14","23978.0","28.11","2023-05-05"
"1012586","플럼코트맘 주식회사","개인","2023-05-31","2025-05-30","플럼코트","전라남도 장성군","1","2","4203.0","3.76","2023-05-31"
"1012585","플럼코트맘 주식회사","개인","2023-05-31","2025-05-30","배","전라남도 나주시","1","6","4999.0","12.610000000000001","2023-05-31"
"1012584","플럼코트맘 주식회사","개인","2023-05-31","2025-05-30","배","전라남도 나주시","1","7","15112.0","38.14000000000001","2023-05-31"
"1012583","플럼코트맘 주식회사","개인","2023-05-31","2025-05-30","배","전라남도 나주시","1","1","1858.0","4.4","2023-05-31"
"1012582","플럼코트맘 주식회사","개인","2023-05-31","2025-05-30","배","전라남도 영암군","1","1","5255.0","12.74","2023-05-31"
"1012581","플럼코트맘 주식회사","개인","2023-05-31","2025-05-30","배","전라남도 나주시","1","3","8614.0","21.72","2023-05-31"
"1012580","플럼코트맘 주식회사","개인","2023-05-31","2025-05-30","배","전라남도 나주시","1","2","10756.0","26.08","2023-05-31"
"1012579","플럼코트맘 주식회사","개인","2023-05-31","2025-05-30","대추","전라남도 나주시","1","5","6878.0","14.700000000000001","2023-05-31"
"1012577","주식회사 온누리친환경","법인","2022-10-10","2024-10-09","꽃송이버섯","경기도 평택시","1","2","2380.0","70.0","2022-10-10"
"1012575","건국에코인증원 주식회사","개인","2023-06-01","2025-05-31","블루베리","충청북도 충주시","1","7","7373.0","5.2","2023-06-01"
"1012574","한국농식품분석연구소 주식회사","개인","2023-05-31","2025-05-30","떫은감","전라남도 곡성군","1","1","3384.7","1.2","2023-05-31"
"1012571","건국에코인증원 주식회사","개인","2023-05-18","2025-05-17","체리","충청북도 음성군","1","4","3570.0","5.0","2023-05-18"
"1012570","건국에코인증원 주식회사","개인","2023-05-18","2025-05-17","체리","충청북도 음성군","1","2","2513.0","2.0","2023-05-18"
"1012569","건국에코인증원 주식회사","개인","2023-05-18","2025-05-17","체리","충청북도 음성군","1","1","5634.0","4.0","2023-05-18"
"1012567","(재)하동녹차연구소인증센터","개인","2023-05-30","2025-05-29","블루베리","경상남도 하동군","1","2","7420.0","5.0","2023-05-30"
"1012565","친환경농업연구원 주식회사","개인","2023-05-30","2025-05-29","복숭아","충청남도 공주시","1","33","24445.0","22.999999999999993","2023-05-30"
"1012563","(주)온누리지에이피","단체","2023-05-30","2025-05-29","복숭아","경상북도 상주시","17","44","91102.5","137.7","2023-05-30"
"1012558","친환경농업연구원 주식회사","개인","2023-05-30","2025-05-29","배","충청남도 청양군","1","8","11307.0","23.23","2023-05-30"
"1012552","경상국립대학교 산학협력단","법인","2023-04-09","2025-04-08","블루베리","경상남도 산청군","18","61","89194.8","61.580000000000005","2023-04-09"
"1012549","(재)금산인삼약초산업진흥원","개인","2022-05-30","2025-05-29","인삼","충청남도 금산군","1","1","1008.0","0.57","2022-05-30"
"1012545","(주)온누리지에이피","단체","2023-05-29","2025-05-28","마늘","경상북도 영천시","84","260","363722.6","509.0","2023-05-29"
"1012544","(주)온누리지에이피","단체","2023-05-29","2025-05-28","토마토","경상북도 경주시","13","25","53050.0","929.0","2023-05-29"
"1012541","(주)티에스피인증관리원","단체","2023-05-28","2025-05-27","떫은감","경상남도 의령군","12","39","99604.0","101.3","2023-05-28"
"1012540","농업회사법인 주식회사 농품","단체","2023-05-28","2025-05-27","수박","전라북도 무주군","48","117","140976.0","609.7","2023-05-28"
"1012539","(주)에이앤에프글로벌인증원","개인","2023-05-27","2025-05-26","건고추","경상북도 청도군","1","2","5540.0","3.5999999999999996","2023-05-27"
"1012537","(주)한국유기농인증원","개인","2023-05-27","2025-05-26","방울토마토","경기도 안산시 상록구","1","29","10310.0","32.970000000000006","2023-05-27"
"1012536","플럼코트맘 주식회사","단체","2023-05-27","2025-05-26","방울토마토","광주광역시 광산구","4","19","38624.0","170.97","2023-05-27"
"1012535","플럼코트맘 주식회사","단체","2023-05-27","2025-05-26","사과","충청북도 청주시 청원구","8","59","68021.0","129.1","2023-05-27"
"1012534","플럼코트맘 주식회사","단체","2023-05-27","2025-05-26","포도","충청남도 보령시","12","19","20342.5","44.75","2023-05-27"
"1012533","(주)한국유기농인증원","개인","2023-05-27","2025-05-26","방울토마토","경기도 안산시 상록구","1","5","5050.0","29.5","2023-05-27"
"1012531","충북대학교 산학협력단","개인","2023-05-24","2025-05-23","블루베리","충청북도 보은군","1","2","1041.0","1.0","2023-05-24"
"1012529","(주)온누리지에이피","개인","2023-05-24","2025-05-23","감자","경상북도 구미시","1","7","21718.0","68.7","2023-05-24"
"1012528","주식회사 푸름인증원","개인","2023-05-24","2025-05-23","부추","경기도 파주시","1","1","1844.0","3.7","2023-05-24"
"1012526","(주)에버그린농우회","단체","2023-05-24","2025-05-23","산딸기","경상북도 포항시 남구","10","13","13241.0","6.4","2023-05-24"
"1012525","(주)에버그린농우회","개인","2023-05-24","2025-05-23","포도","경상북도 김천시","1","1","2003.0","3.5","2023-05-24"
"1012521","아이센(주)","단체","2023-05-24","2025-05-23","양파","울산광역시 울주군","11","39","63837.0","579.67","2023-05-24"
"1012520","아이센(주)","개인","2023-05-24","2025-05-23","양파","경상남도 김해시","1","4","12065.0","75.0","2023-05-24"
"1012519","아이센(주)","개인","2023-05-24","2025-05-23","양파","경상남도 김해시","1","12","15662.0","45.81","2023-05-24"
"1012518","(주)자연들농식품인증원","단체","2023-03-17","2025-03-16","오디","전라북도 김제시","17","29","54118.0","43.290000000000006","2023-03-17"
"1012517","친환경농업연구원 주식회사","개인","2023-05-23","2025-05-22","블루베리","충청남도 예산군","1","3","6541.0","3.3","2023-05-23"
"1012516","친환경농업연구원 주식회사","개인","2023-05-23","2025-05-22","블루베리","충청남도 예산군","1","1","2000.0","1.5","2023-05-23"
"1012514","친환경농업연구원 주식회사","개인","2023-05-23","2025-05-22","사과","충청남도 예산군","1","2","3280.0","5.44","2023-05-23"
"1012511","주식회사 푸름인증원","단체","2023-05-22","2025-05-21","배","경상북도 상주시","3","8","25020.0","93.5","2023-05-22"
"1012510","주식회사 금강인증센터","개인","2023-05-20","2025-05-19","파프리카","충청남도 부여군","1","2","7724.0","50.0","2023-05-20"
"1012509","(주)자연들농식품인증원","단체","2023-05-22","2025-05-21","블루베리","전라북도 부안군","9","14","13197.0","26.12","2023-05-22"
"1012506","(주)농산물품질인증평가원","개인","2023-05-22","2025-05-21","복숭아","경상북도 칠곡군","1","4","5865.0","13.3","2023-05-22"
"1012505","경상국립대학교 산학협력단","단체","2023-05-22","2025-05-21","포도","경상남도 거창군","17","54","72106.0","129.89999999999998","2023-05-22"
"1012504","경상국립대학교 산학협력단","개인","2023-05-22","2025-05-21","완숙토마토","경상남도 함안군","1","5","4830.0","48.5","2023-05-22"
"1012502","주식회사 온누리친환경","개인","2023-05-21","2025-05-20","체리자두","경기도 안성시","1","12","10220.0","16.999999999999996","2023-05-21"
"1012501","주식회사 온누리친환경","개인","2023-05-21","2025-05-20","부추","경기도 이천시","1","36","131976.0","5.9399999999999995","2023-05-21"
"1012500","(주)에스에이피분석평가연구소","개인","2023-05-21","2025-05-20","사과","경상남도 밀양시","1","3","5360.0","5.3999999999999995","2023-05-21"
"1012498","주식회사 글로벌농식품인증원","개인","2023-05-21","2025-05-20","호프","전라북도 부안군","1","5","7277.0","7.0","2023-05-21"
"1012497","(주)에이앤에프글로벌인증원","개인","2023-05-20","2025-05-19","방울토마토","경상북도 고령군","1","1","3880.0","46.6","2023-05-20"
"1012495","(주)우리농인증원","개인","2023-05-20","2025-05-19","사과","경상남도 거창군","1","2","19660.0","30.0","2023-05-20"
"1012494","(주)우리농인증원","개인","2023-05-20","2025-05-19","사과","경상남도 거창군","1","4","11005.0","40.0","2023-05-20"
"1012487","친환경농업연구원 주식회사","단체","2023-05-17","2025-05-16","수박","충청남도 공주시","22","114","318357.0","1323.03","2023-05-17"
"1012484","㈜비씨에스코리아","단체","2023-05-17","2025-05-16","블루베리","충청남도 홍성군","9","38","20847.0","18.160000000000004","2023-05-17"
"1012483","(주)티에스피인증관리원","개인","2023-05-16","2025-05-15","사과","경상북도 의성군","1","4","10619.0","30.0","2023-05-16"
"1012482","친환경농업연구원 주식회사","개인","2023-05-16","2025-05-15","블루베리","충청남도 홍성군","1","4","2160.0","3.1","2023-05-16"
"1012481","친환경농업연구원 주식회사","개인","2023-05-16","2025-05-15","딸기","충청남도 논산시","1","2","12510.0","38.97","2023-05-16"
"1012480","친환경농업연구원 주식회사","단체","2023-05-16","2025-05-15","사과","충청남도 예산군","12","69","169003.0","273.94","2023-05-16"
"1012478","주식회사 푸름인증원","개인","2023-05-15","2025-05-14","사과","경상북도 문경시","1","1","3217.0","10.0","2023-05-15"
"1012476","아이센(주)","단체","2023-05-14","2025-05-13","포도",,"4","11","22698.0","37.55","2023-05-14"
"1012475","아이센(주)","개인","2023-05-14","2025-05-13","송화버섯","경상북도 경주시","1","1","365.0","6.0","2023-05-14"
"1012470","주식회사 예농","개인","2023-05-14","2025-05-13","토마토","경상남도 고성군","1","7","5956.0","40.0","2023-05-14"
"1012468","주식회사 예농","개인","2023-05-14","2025-05-13","블루베리","경상남도 창원시 진해구","1","1","1990.0","2.9","2023-05-14"
"1012463","농업회사법인 주식회사 농품","개인","2023-05-14","2025-05-13","상추","전라북도 김제시","1","4","3630.0","6.5","2023-05-14"
"1012462","주식회사 글로벌농식품인증원","개인","2023-05-14","2025-05-13","상추","전라북도 김제시","1","8","9558.0","13.37","2023-05-14"
"1012461","(주)티에스피인증관리원","개인","2023-05-13","2025-05-12","새싹","경기도 이천시","1","1","30.0","25.0","2023-05-13"
"1012460","(주)티에스피인증관리원","단체","2023-05-13","2025-05-12","자두","경상북도 의성군","15","24","55547.0","109.0","2023-05-13"
"1012459","(주)티에스피인증관리원","개인","2023-05-13","2025-05-12","자두","경상북도 경산시","1","1","1569.0","2.4","2023-05-13"
"1012457","㈜비씨에스코리아","단체","2023-05-13","2025-05-12","복숭아","강원특별자치도 강릉시","3","8","13077.0","30.0","2023-05-13"
"1012455","(주)농산물품질인증평가원","개인","2023-05-13","2025-05-12","포도","경상북도 김천시","1","2","3243.0","4.0","2023-05-13"
"1012454","(주)농산물품질인증평가원","법인","2023-05-13","2025-05-12","오이","경상북도 상주시","52","96","198889.1","1388.2000000000003","2023-05-13"
"1012451","주식회사 푸름인증원","개인","2023-05-10","2025-05-09","양파","전라남도 무안군","1","12","33683.9","67.10000000000001","2023-05-10"
"1012450","(주)한국유기농인증원","개인","2023-05-10","2025-05-09","방울토마토","경기도 안산시 상록구","1","7","6867.0","35.63999999999999","2023-05-10"
"1012449","(주)한국유기농인증원","개인","2023-05-10","2025-05-09","오이","경기도 안산시 단원구","1","9","7981.0","82.80000000000001","2023-05-10"
"1012448","(주)한국유기농인증원","개인","2023-05-10","2025-05-09","방울토마토","경기도 안산시 상록구","1","9","4532.0","31.999999999999996","2023-05-10"
"1012447","주식회사 농식품인증관리원","개인","2023-05-10","2025-05-09","고추","경기도 고양시 일산동구","1","10","11342.0","31.0","2023-05-10"
"1012443","유한회사 빛그린인증원","단체","2023-05-10","2025-05-09","두릅","전라남도 강진군","35","71","215647.0","32.71","2023-05-10"
"1012431","지리산인증(주)","개인","2023-05-20","2025-05-19","배","전라북도 순창군","1","8","17779.0","52.8","2023-05-20"
"1012428","주식회사 글로벌농식품인증원","개인","2023-05-08","2025-05-07","포도","경상북도 김천시","1","1","2645.0","6.0","2023-05-08"
"1012424","(재)금산인삼약초산업진흥원","개인","2022-05-08","2025-05-07","인삼","충청남도 금산군","1","2","3600.0","2.04","2022-05-08"
"1012423","(재)금산인삼약초산업진흥원","개인","2022-05-08","2025-05-07","인삼","충청남도 금산군","1","5","13300.0","7.56","2022-05-08"
"1012422","(재)금산인삼약초산업진흥원","개인","2022-05-08","2025-05-07","인삼","충청남도 금산군","1","1","2444.0","1.39","2022-05-08"
"1012420","경상국립대학교 산학협력단","개인","2023-05-08","2025-05-07","복숭아","경상남도 함안군","1","13","19930.0","30.4","2023-05-08"
"1012419","경상국립대학교 산학협력단","개인","2023-05-08","2025-05-07","매실","경상남도 진주시","1","2","3230.0","3.5","2023-05-08"
"1012418","주식회사 푸름인증원","개인","2023-05-07","2025-05-06","오이","경기도 고양시 덕양구","1","25","69320.0","138.5","2023-05-07"
"1012417","주식회사 푸름인증원","개인","2023-05-07","2025-05-06","토마토","경기도 광주시","1","15","18525.0","33.50000000000001","2023-05-07"
"1012416","주식회사 예농","단체","2023-05-07","2025-05-06","산마늘","경상남도 산청군","1","7","83000.0","12.11","2023-05-07"
"1012415","경상국립대학교 산학협력단","단체","2023-05-07","2025-05-06","단감","경상남도 창원시 의창구","11","46","126946.0","149.2","2023-05-07"
"1012414","아이센(주)","단체","2023-05-07","2025-05-06","당근","경상남도 밀양시","12","34","101529.0","386.64","2023-05-07"
"1012413","(주)에이앤에프글로벌인증원","법인","2023-05-07","2025-05-06","파프리카","강원특별자치도 철원군","8","89","96633.0","1159.7000000000003","2023-05-07"
"1012412","(주)에이앤에프글로벌인증원","법인","2023-05-07","2025-05-06","파프리카","강원특별자치도 철원군","8","41","60992.0","792.6","2023-05-07"
"1012411","(주)에이앤에프글로벌인증원","단체","2023-05-07","2025-05-06","복숭아","경상북도 청도군","6","40","53872.0","62.300000000000004","2023-05-07"
"1012410","지리산인증(주)","단체","2023-05-07","2025-05-06","복숭아","전라북도 남원시","2","3","11848.6","35.8","2023-05-07"
"1012409","강원대학교 산학협력단","개인","2023-05-06","2025-05-05","아스파라가스(일반)","강원특별자치도 춘천시","1","1","3064.0","3.0","2023-05-06"
"1012403","충북대학교 산학협력단","개인","2023-05-03","2025-05-02","오디","충청북도 괴산군","1","1","2600.0","3.0","2023-05-03"
"1012402","아이센(주)","개인","2023-05-03","2025-05-02","얼갈이배추","경상남도 양산시","1","6","3960.0","17.0","2023-05-03"
"1012401","주식회사 유기식품평가원","법인","2023-05-03","2025-05-02","표고버섯","충청북도 영동군","1","3","1039.2","23.0","2023-05-03"
"1012399","경상국립대학교 산학협력단","단체","2023-05-03","2025-05-02","단감","경상남도 창원시 의창구","17","72","102193.0","162.30000000000004","2023-05-03"
"1012396","주식회사 푸름인증원","개인","2023-05-02","2025-05-01","엽경채류(기타)","경기도 고양시 일산동구","1","15","50820.0","101.99999999999997","2023-05-02"
"1012395","주식회사 푸름인증원","개인","2023-05-02","2025-05-01","대파","경기도 고양시 일산동구","1","8","35976.0","72.0","2023-05-02"
"1012393","주식회사 푸름인증원","법인","2023-05-02","2025-05-01","표고버섯","전라남도 장흥군","1","9","39390.0","57.9","2023-05-02"
"1012389","주식회사 푸름인증원","개인","2023-04-29","2025-04-28","상추","경기도 연천군","1","66","64812.0","129.79999999999998","2023-04-29"
"1012386","(주)한국유기농인증원","개인","2023-05-01","2025-04-30","오이","경기도 안산시 상록구","1","7","2340.0","8.600000000000001","2023-05-01"
"1012385","플럼코트맘 주식회사","단체","2023-04-30","2025-04-29","블루베리","전라남도 무안군","8","24","27684.0","22.05","2023-04-30"
"1012384","플럼코트맘 주식회사","개인","2023-04-30","2025-04-29","복분자","전라남도 무안군","1","2","1453.0","1.58","2023-04-30"
"1012382","플럼코트맘 주식회사","개인","2023-04-30","2025-04-29","포도","전라남도 순천시","1","4","5643.0","9.03","2023-04-30"
"1012381","플럼코트맘 주식회사","단체","2023-04-30","2025-04-29","찰보리쌀","전라남도 영광군","204","948","3260707.3999999994","2354.2","2023-04-30"
"1012380","플럼코트맘 주식회사","개인","2023-04-30","2025-04-29","대추토마토","전라남도 나주시","1","2","3300.0","15.06","2023-04-30"
"1012377","농업회사법인 주식회사 농품","개인","2022-04-30","2025-04-29","수삼","대전광역시 중구","1","2","24640.0","24.5","2022-04-30"
"1012376","(주)에버그린농우회","단체","2023-04-30","2025-04-29","참외","경상북도 성주군","2","8","12316.0","37.3","2023-04-30"
"1012374","(주)에버그린농우회","단체","2023-04-30","2025-04-29","사과","경상북도 성주군","8","33","48416.0","96.6","2023-04-30"
"1012373","플럼코트맘 주식회사","단체","2023-04-30","2025-04-29","애호박","전라남도 광양시","32","68","130317.0","338.07999999999987","2023-04-30"
"1012371","(사)한솔농림수산식품인증센터","개인","2023-05-01","2025-04-30","블루베리","제주특별자치도 제주시","1","1","9900.0","2.5","2023-05-01"
"1012370","주식회사 금강인증센터","개인","2023-04-30","2025-04-29","다래","충청남도 공주시","1","23","64883.0","9.89","2023-04-30"
"1012368","주식회사 성농","개인","2023-04-30","2025-04-29","토마토","전라북도 진안군","1","6","18800.0","800.0","2023-04-30"
"1012367","(주)에이앤에프글로벌인증원","단체","2023-04-29","2025-04-28","자두","경상북도 영천시","2","9","16343.0","19.5","2023-04-29"
"1012358","(주)농산물품질인증평가원","개인","2023-04-29","2025-04-28","대추","경상북도 경산시","1","1","2920.0","7.86","2023-04-29"
"1012356","친환경농업연구원 주식회사","단체","2023-04-26","2025-04-25","딸기","충청남도 홍성군","6","11","34598.0","113.55000000000001","2023-04-26"
"1012355","아이센(주)","개인","2023-04-26","2025-04-25","산딸기","경상남도 김해시","1","6","14342.0","54.480000000000004","2023-04-26"
"1012354","아이센(주)","개인","2023-04-26","2025-04-25","산딸기","경상남도 김해시","1","1","3430.0","2.46","2023-04-26"
"1012353","아이센(주)","개인","2023-04-26","2025-04-25","산딸기","경상남도 김해시","1","4","10836.0","47.5","2023-04-26"
"1012352","아이센(주)","개인","2023-04-26","2025-04-25","산딸기","경상남도 김해시","1","3","6867.0","3.51","2023-04-26"
"1012351","아이센(주)","개인","2023-04-26","2025-04-25","산딸기","경상남도 김해시","1","12","23772.0","33.58","2023-04-26"
"1012350","아이센(주)","개인","2023-04-26","2025-04-25","산딸기","경상남도 김해시","1","1","2472.0","1.77","2023-04-26"
"1012349","아이센(주)","개인","2023-04-26","2025-04-25","산딸기","경상남도 김해시","1","5","9267.0","6.609999999999999","2023-04-26"
"1012348","아이센(주)","법인","2023-04-26","2025-04-25","산딸기","경상남도 김해시","1","6","2060.4","4.909999999999999","2023-04-26"
"1012346","아이센(주)","개인","2023-04-26","2025-04-25","산딸기","경상남도 김해시","1","3","8964.0","13.31","2023-04-26"
"1012345","아이센(주)","개인","2023-04-26","2025-04-25","산딸기","부산광역시 북구","1","2","1970.0","0.6699999999999999","2023-04-26"
"1012344","(주)한국유기농인증원","개인","2023-04-26","2025-04-25","딸기","경기도 안산시 상록구","1","3","2670.0","26.6","2023-04-26"
"1012343","아이센(주)","단체","2023-04-26","2025-04-25","찰옥수수","울산광역시 울주군","11","27","37912.0","19.32","2023-04-26"
"1012341","(재)금산인삼약초산업진흥원","개인","2022-04-26","2025-04-25","수삼","충청남도 금산군","1","1","3080.0","1.75","2022-04-26"
"1012340","(재)금산인삼약초산업진흥원","개인","2022-04-26","2025-04-25","인삼","충청남도 금산군","1","1","826.0","0.47","2022-04-26"
"1012338","(재)금산인삼약초산업진흥원","개인","2022-04-26","2025-04-25","인삼","충청남도 금산군","1","4","5270.0","3.0","2022-04-26"
"1012336","주식회사 글로벌농식품인증원","개인","2023-04-25","2025-04-24","표고버섯","경상북도 김천시","1","3","1350.0","11.0","2023-04-25"
"1012335","친환경농업연구원 주식회사","개인","2023-04-25","2025-04-24","미나리","경기도 김포시","1","2","3700.0","9.7","2023-04-25"
"1012334","친환경농업연구원 주식회사","개인","2023-04-25","2025-04-24","쌀","경기도 김포시","1","6","11689.0","7.25","2023-04-25"
"1012333","친환경농업연구원 주식회사","개인","2023-04-25","2025-04-24","부추","경기도 김포시","1","2","2400.0","7.3999999999999995","2023-04-25"
"1012332","(사)한솔농림수산식품인증센터","개인","2023-04-26","2025-04-25","블루베리","제주특별자치도 제주시","1","2","5365.0","1.0","2023-04-26"
"1012331","친환경농업연구원 주식회사","개인","2023-04-25","2025-04-24","상추","경기도 김포시","1","21","10081.0","63.099999999999994","2023-04-25"
"1012330","친환경농업연구원 주식회사","개인","2023-04-25","2025-04-24","아욱","경기도 김포시","1","5","2950.0","8.0","2023-04-25"
"1012329","친환경농업연구원 주식회사","개인","2023-04-25","2025-04-24","상추","경기도 김포시","1","10","4700.0","10.0","2023-04-25"
"1012328","농업회사법인 주식회사 농품","단체","2023-04-25","2025-04-24","포도","전라북도 김제시","28","61","110879.0","184.25","2023-04-25"
"1012324","농업회사법인 주식회사 농품","개인","2022-04-25","2025-04-24","수삼","전라북도 익산시","1","8","9020.0","8.91","2022-04-25"
"1012323","친환경농업연구원 주식회사","개인","2023-04-25","2025-04-24","표고버섯","충청북도 옥천군","1","2","540.0","15.0","2023-04-25"
"1012317","(주)온누리지에이피","개인","2023-04-25","2025-04-24","복숭아","경상북도 경산시","1","2","1907.0","3.0","2023-04-25"
"1012316","주식회사 예농","개인","2023-04-24","2025-04-23","떫은감","경상남도 진주시","1","2","5300.0","6.0","2023-04-24"
"1012314","(주)티에스피인증관리원","개인","2023-04-24","2025-04-23","상추","경기도 용인시 처인구","1","1","1544.0","15.0","2023-04-24"
"1012313","강원대학교 산학협력단","단체","2023-04-23","2025-04-22","토마토","강원특별자치도 화천군","2","5","16669.0","210.0","2023-04-23"
"1012312","(주)인증포럼","개인","2023-04-23","2025-04-22","토마토","경기도 광주시","1","8","1650.0","5.2","2023-04-23"
"1012311","(주)인증포럼","단체","2023-04-23","2025-04-22","토마토","경기도 광주시","7","20","23288.0","129.9","2023-04-23"
"1012310","주식회사 성농","개인","2023-04-23","2025-04-22","호두","전라북도 고창군","1","10","41949.0","20.999999999999996","2023-04-23"
"1012309","(주)한국유기농인증원","개인","2023-04-22","2025-04-21","잎들깨","경기도 화성시","1","8","7321.0","12.34","2023-04-22"
"1012308","(주)한국유기농인증원","개인","2023-04-22","2025-04-21","딸기","경기도 화성시","1","4","3790.0","4.0","2023-04-22"
"1012307","(주)한국유기농인증원","개인","2023-04-22","2025-04-21","방울토마토","경기도 안산시 상록구","1","15","22632.0","158.8","2023-04-22"
"1012306","플럼코트맘 주식회사","단체","2023-01-27","2025-01-26","딸기","전라남도 완도군","7","27","43114.0","240.96999999999997","2023-01-27"
"1012305","플럼코트맘 주식회사","단체","2023-04-22","2025-04-21","아로니아","전라남도 완도군","10","17","31629.0","45.67","2023-04-22"
"1012303","플럼코트맘 주식회사","단체","2023-04-22","2025-04-21","감귤","전라남도 완도군","62","113","127067.5","346.4799999999999","2023-04-22"
"1012302","플럼코트맘 주식회사","단체","2022-04-22","2025-04-21","황칠(기타)","전라남도 완도군","19","61","87936.0","26.580000000000002","2022-04-22"
"1012301","(주)티에스피인증관리원","개인","2023-04-22","2025-04-21","사과","경기도 연천군","1","1","3130.0","6.0","2023-04-22"
"1012300","(주)에스에이피분석평가연구소","개인","2023-04-22","2025-04-21","새송이버섯","충청북도 청주시 상당구","1","1","1360.0","140.0","2023-04-22"
"1012299","(주)에스에이피분석평가연구소","개인","2023-04-22","2025-04-21","새송이버섯","충청북도 청주시 상당구","1","8","5211.0","2830.0","2023-04-22"
"1012298","주식회사 농식품인증관리원","개인","2022-04-22","2025-04-21","인삼","충청북도 진천군","1","1","5340.0","0.74","2022-04-22"
"1012297","(재)금산인삼약초산업진흥원","개인","2022-04-22","2025-04-21","인삼","충청남도 금산군","1","3","6400.0","3.64","2022-04-22"
"1012295","(재)금산인삼약초산업진흥원","개인","2022-04-22","2025-04-21","인삼","충청남도 금산군","1","3","6900.0","3.92","2022-04-22"
"1012293","(재)금산인삼약초산업진흥원","개인","2022-04-22","2025-04-21","수삼","충청남도 금산군","1","12","8588.0","4.89","2022-04-22"
"1012292","아이센(주)","단체","2023-04-22","2025-04-21","풋고추","경상남도 밀양시","19","32","87402.0","314.54","2023-04-22"
"1012290","주식회사 푸름인증원","개인","2023-04-22","2025-04-21","딸기","경기도 포천시","1","6","7263.0","14.7","2023-04-22"
"1012289","주식회사 푸름인증원","개인","2023-04-22","2025-04-21","딸기","경기도 포천시","1","1","1983.0","4.0","2023-04-22"
"1012287","주식회사 푸름인증원","단체","2023-04-19","2025-04-18","딸기","경기도 광주시","5","11","11348.0","78.70000000000002","2023-04-19"
"1012286","주식회사 푸름인증원","단체","2023-04-19","2025-04-18","딸기","경기도 광주시","4","16","19871.0","109.9","2023-04-19"
"1012284","아이센(주)","개인","2023-04-19","2025-04-18","블루베리","울산광역시 울주군","1","2","3241.0","1.0","2023-04-19"
"1012282","주식회사 온누리친환경","개인","2023-04-19","2025-04-18","체리자두","경기도 안성시","1","3","5968.0","8.0","2023-04-19"
"1012280","주식회사 온누리친환경","개인","2023-04-19","2025-04-18","복숭아","경기도 안성시","1","1","8925.0","14.0","2023-04-19"
"1012278","주식회사 푸름인증원","개인","2023-04-19","2025-04-18","양상추","경기도 고양시 일산서구","1","228","675421.5","1350.8999999999992","2023-04-19"
"1012277","(사)한솔농림수산식품인증센터","개인","2023-04-19","2025-04-18","상추","광주광역시 광산구","1","7","2922.0","2.4000000000000004","2023-04-19"
"1012275","(주)그린하이인증센터","개인","2023-04-19","2025-04-18","사과","충청북도 증평군","1","6","6005.7","6.999999999999998","2023-04-19"
"1012274","(주)그린하이인증센터","개인","2023-04-19","2025-04-18","사과","충청북도 증평군","1","2","7384.86","20.0","2023-04-19"
"1012273","(주)그린하이인증센터","개인","2023-04-19","2025-04-18","사과","충청북도 증평군","1","1","4100.0","5.0","2023-04-19"
"1012271","(주)그린하이인증센터","개인","2023-04-19","2025-04-18","사과","충청북도 증평군","1","4","12977.259999999998","27.0","2023-04-19"
"1012270","(주)그린하이인증센터","개인","2023-04-19","2025-04-18","포도","경상북도 김천시","1","5","10433.0","20.0","2023-04-19"
"1012267","경상국립대학교 산학협력단","개인","2023-04-18","2025-04-17","단감","경상남도 진주시","1","8","45255.0","29.85","2023-04-18"
"1012259","(주)티에스피인증관리원","개인","2023-04-17","2025-04-16","깻잎","충청남도 금산군","1","1","1500.0","3.0","2023-04-17"
"1012258","플럼코트맘 주식회사","법인","2023-04-17","2025-04-16","양파","전라남도 무안군","2","14","34662.0","234.20999999999998","2023-04-17"
"1012254","(주)에버그린농우회","개인","2023-04-17","2025-04-16","참외","경상북도 성주군","1","5","15911.0","55.5","2023-04-17"
"1012253","(주)에버그린농우회","개인","2023-04-17","2025-04-16","참외","경상북도 성주군","1","5","8314.0","29.0","2023-04-17"
"1012250","주식회사 푸름인증원","단체","2023-04-12","2025-04-11","사과","경상북도 봉화군","14","29","86608.3","244.99999999999997","2023-04-12"
"1012249","주식회사 푸름인증원","단체","2023-04-12","2025-04-11","깻잎","경상남도 밀양시","28","48","94203.0","277.5","2023-04-12"
"1012248","주식회사 푸름인증원","개인","2023-04-10","2025-04-09","딸기","경상북도 안동시","1","2","3271.0","10.0","2023-04-10"
"1012244","주식회사 푸름인증원","개인","2023-04-10","2025-04-09","토마토","경기도 광주시","1","4","4780.0","7.6","2023-04-10"
