GAP인증번호,인증기관,개인/단체 구분명,유효기간 시작일,유효기간 종료일,품목,주소,등록 농가수,등록 필지수,재배면적,생산계획량,지정일자
1012631,농업회사법인(주)대한농업회,단체,2021-06-08,2023-06-07,마늘,충청남도 부여군,21,32,48511.7,88.31,2021-06-08
1012630,농업회사법인(주)대한농업회,개인,2021-06-08,2023-06-07,밤,충청남도 부여군,1,4,44819,20,2021-06-08
1012628,주식회사 금강인증센터,개인,2021-06-07,2023-06-06,블루베리,충청남도 논산시,1,1,3,2476,2021-06-07
1012626,주식회사 온누리친환경,개인,2021-06-07,2023-06-06,블루베리,경기도 안성시,1,2,2453,1.5,2021-06-07
1012625,주식회사 예농,개인,2021-06-07,2023-06-06,매실,경상남도 하동군,1,2,768,3,2021-06-07
1012624,(주)우리농인증원,단체,2021-06-07,2023-06-06,가지,경상남도 함양군,9,18,19873,259.3,2021-06-07
1012623,경상국립대학교 산학협력단,단체,2021-06-07,2023-06-06,단감,경상남도 창원시 의창구,15,51,147317,216.9,2021-06-07
1012622,경상국립대학교 산학협력단,개인,2021-06-07,2023-06-06,대추토마토,경상남도 하동군,1,8,13042,59.9,2021-06-07
1012621,경상국립대학교 산학협력단,개인,2021-06-07,2023-06-06,산딸기,경상남도 하동군,1,7,5800,4,2021-06-07
1012620,경상국립대학교 산학협력단,개인,2021-06-07,2023-06-06,매실,경상남도 진주시,1,7,6640,12.7,2021-06-07
1012619,(사)한솔농림수산식품인증센터,개인,2021-06-07,2023-06-06,블루베리,제주특별자치도 제주시,1,1,15702,12,2021-06-07
1012618,농업회사법인(주)대한농업회,개인,2021-06-06,2023-06-05,표고버섯,대전광역시 동구,1,1,860,20,2021-06-06
1012616,주식회사 녹색친환경,단체,2021-06-05,2023-06-04,양파,경상남도 합천군,19,91,173901.9,908.34,2021-06-05
1012614,친환경농업연구원 주식회사,개인,2021-06-05,2023-06-04,양송이(일반),충청남도 보령시,1,1,688.5,18.8,2021-06-05
1012613,친환경농업연구원 주식회사,개인,2021-06-05,2023-06-04,사과,충청남도 예산군,1,1,4545,20,2021-06-05
1012612,농협경제지주(주)식품R&D연구소,단체,2021-06-05,2023-06-04,방울토마토,전라북도 남원시,4,4,17334,113.56,2021-06-05
1012611,주식회사 농식품인증관리원,개인,2021-06-05,2023-06-04,블루베리,경기도 평택시,1,6,10065,7,2021-06-05
1012610,농협경제지주(주)식품R&D연구소,단체,2021-06-05,2023-06-04,풋고추,경상남도 창원시 의창구,15,62,152566.9,549.09,2021-06-05
1012609,농협경제지주(주)식품R&D연구소,단체,2021-06-05,2023-06-04,풋고추,경상남도 창원시 의창구,42,104,281256.7,1012.24,2021-06-05
1012608,농협경제지주(주)식품R&D연구소,단체,2021-06-05,2023-06-04,당근,경상남도 창원시 의창구,18,85,207924.1,407.37,2021-06-05
1012607,주식회사 경기농업인증센터,개인,2021-06-05,2023-06-04,방울토마토,경기도 안성시,1,7,22852,122,2021-06-05
1012606,주식회사 성농,개인,2021-06-05,2023-06-04,토마토,전라북도 진안군,1,13,12529,500,2021-06-05
1012605,농업회사법인(주)대한농업회,개인,2021-06-04,2023-06-03,느타리버섯,세종특별자치시 ,1,3,4005,30,2021-06-04
1012604,아이센(주),단체,2021-06-04,2023-06-03,복수박,전라남도 광양시,18,70,140502,314,2021-06-04
1012603,전북대학교 산학협력단,개인,2021-06-04,2023-06-03,새송이,전라북도 김제시,1,1,1415,40,2021-06-04
1012602,농업회사법인(주)대한농업회,개인,2021-06-04,2023-06-03,가지,충청남도 공주시,1,68,31447,22.24,2021-06-04
1012600,(주)한국유기농인증원,개인,2021-06-04,2023-06-03,토마토,경기도 안산시 상록구,1,15,7400,19.5,2021-06-04
1012599,(주)한국유기농인증원,개인,2021-06-04,2023-06-03,토마토,경기도 안산시 상록구,1,6,10132,93.9,2021-06-04
1012598,(주)한국유기농인증원,개인,2021-06-04,2023-06-03,방울토마토,경기도 안산시 상록구,1,16,15534,30.5,2021-06-04
1012597,주식회사 성농,개인,2021-06-03,2023-06-02,잎새버섯,전라북도 고창군,1,3,336,45,2021-06-03
1012596,(주)온누리지에이피,단체,2021-06-03,2023-06-02,포도,경상북도 김천시,15,38,70505.5,128.5,2021-06-03
1012595,(주)에이앤에프글로벌인증원,개인,2021-06-03,2023-06-02,사과,강원도 정선군,1,72,175678,195.7,2021-06-03
1012590,농업회사법인(주)대한농업회,개인,2021-06-03,2023-06-02,복숭아,대전광역시 중구,1,2,2162,2.25,2021-06-03
1012589,(주)온누리지에이피,단체,2021-05-31,2023-05-30,포도,경상북도 김천시,4,14,27702,80,2021-05-31
1012588,농업법인플럼코트맘(주),단체,2021-05-31,2023-05-30,수박,전라남도 광양시,26,70,163181.6,753.5,2021-05-31
1012587,농업법인플럼코트맘(주),법인,2021-05-31,2023-05-30,플럼코트,전라남도 보성군,13,21,39746,46.59,2021-05-31
1012586,농업법인플럼코트맘(주),개인,2021-05-31,2023-05-30,플럼코트,전라남도 장성군,1,2,4203,3.76,2021-05-31
1012585,농업법인플럼코트맘(주),개인,2021-05-31,2023-05-30,배,전라남도 나주시,1,5,6655.5,17.29,2021-05-31
1012584,농업법인플럼코트맘(주),개인,2021-05-31,2023-05-30,배,전라남도 나주시,1,8,16065,38.95,2021-05-31
1012583,농업법인플럼코트맘(주),개인,2021-05-31,2023-05-30,배,전라남도 나주시,1,1,1858,4.5,2021-05-31
1012582,농업법인플럼코트맘(주),개인,2021-05-31,2023-05-30,배,전라남도 영암군,1,8,21445,49.48,2021-05-31
1012581,농업법인플럼코트맘(주),개인,2021-05-31,2023-05-30,배,전라남도 나주시,1,9,9464,23,2021-05-31
1012580,농업법인플럼코트맘(주),개인,2021-05-31,2023-05-30,배,전라남도 나주시,1,2,10756,26.08,2021-05-31
1012579,농업법인플럼코트맘(주),개인,2021-05-31,2023-05-30,대추,광주광역시 남구,1,5,6928,14.7,2021-05-31
1012577,주식회사 온누리친환경,법인,2021-05-31,2023-05-30,꽃송이버섯,경기도 평택시,1,2,2097,72,2021-05-31
1012575,건국에코인증원 주식회사,개인,2021-06-01,2023-05-31,블루베리,충청북도 충주시,1,6,7516,6.1,2021-06-01
1012574,전남대학교 산학협력단,개인,2021-05-31,2023-05-30,떫은감,전라남도 곡성군,1,1,3384.7,1.2,2021-05-31
1012573,건국에코인증원 주식회사,개인,2021-05-30,2023-05-29,표고버섯,충청북도 괴산군,1,2,2824,30,2021-05-30
1012571,건국에코인증원 주식회사,개인,2021-05-30,2023-05-29,체리,충청북도 음성군,1,4,3743,4,2021-05-30
1012570,건국에코인증원 주식회사,개인,2021-05-30,2023-05-29,체리,충청북도 음성군,1,2,2513,2,2021-05-30
1012569,건국에코인증원 주식회사,개인,2021-05-30,2023-05-29,체리,충청북도 음성군,1,1,5634,4,2021-05-30
1012567,(재)하동녹차연구소인증센터,개인,2021-05-30,2023-05-29,블루베리,경상남도 하동군,1,1,4807,3,2021-05-30
1012566,농업회사법인(주)대한농업회,개인,2021-05-30,2023-05-29,깻잎,충청남도 논산시,1,1,826,5,2021-05-30
1012565,친환경농업연구원 주식회사,개인,2021-05-30,2023-05-29,복숭아,충청남도 공주시,1,37,28545,26.8,2021-05-30
1012564,친환경농업연구원 주식회사,개인,2021-05-30,2023-05-29,딸기,경기도 남양주시,1,5,8760,6,2021-05-30
1012563,(주)온누리지에이피,단체,2021-05-30,2023-05-29,복숭아,경상북도 상주시,16,41,81540.5,942,2021-05-30
1012558,친환경농업연구원 주식회사,개인,2021-05-30,2023-05-29,배,충청남도 청양군,1,10,12163,23.88,2021-05-30
1012557,친환경농업연구원 주식회사,개인,2021-05-30,2023-05-29,사과,충청남도 공주시,1,4,6200,11.5,2021-05-30
1012552,경상국립대학교 산학협력단,법인,2021-04-09,2023-04-08,블루베리,경상남도 산청군,29,98,151482.8,81.67,2021-04-09
1012549,(재)금산인삼약초산업진흥원,개인,2022-05-30,2025-05-29,인삼,충청남도 금산군,1,2,2326,1.32,2022-05-30
1012547,(주)농산물품질인증평가원,개인,2021-06-03,2023-06-02,깻잎,경상북도 경산시,1,1,3966,4,2021-06-03
1012545,(주)온누리지에이피,단체,2021-05-29,2023-05-28,마늘,경상북도 영천시,43,121,170049,339.2,2021-05-29
1012544,(주)온누리지에이피,단체,2021-05-29,2023-05-28,토마토,경상북도 경주시,12,21,47509,848,2021-05-29
1012543,주식회사 푸름인증원,개인,2021-05-29,2023-05-28,복숭아,경상북도 영덕군,1,3,6852,17.2,2021-05-29
1012542,㈜비씨에스코리아,개인,2021-05-29,2023-05-28,대추,충청북도 보은군,1,7,21121,18,2021-05-29
1012541,주식회사 농식품인증관리원,단체,2021-05-28,2023-05-27,떫은감,경상남도 의령군,12,38,112586,114.5,2021-05-28
1012540,농업회사법인 주식회사 농품,단체,2021-05-28,2023-05-27,수박,전라북도 무주군,40,104,146075.1,632.79,2021-05-28
1012539,(주)에이앤에프글로벌인증원,개인,2021-05-27,2023-05-26,건고추,경상북도 청도군,1,31,34615,46.9,2021-05-27
1012537,(주)한국유기농인증원,개인,2021-05-27,2023-05-26,방울토마토,경기도 안산시 상록구,1,15,15928,73.1,2021-05-27
1012536,농업법인플럼코트맘(주),단체,2021-05-27,2023-05-26,방울토마토,광주광역시 광산구,6,33,58594,281.86,2021-05-27
1012535,농업법인플럼코트맘(주),단체,2021-05-27,2023-05-26,사과,충청북도 청주시 청원구,8,57,71534,140.49,2021-05-27
1012534,농업법인플럼코트맘(주),단체,2021-05-27,2023-05-26,포도,충청남도 보령시,15,24,24978,54.95,2021-05-27
1012533,(주)한국유기농인증원,개인,2021-05-27,2023-05-26,방울토마토,경기도 안산시 상록구,1,4,5050,24.2,2021-05-27
1012532,주식회사 푸름인증원,단체,2021-05-24,2023-05-23,고추,충청남도 부여군,32,56,193302.4,387,2021-05-24
1012531,충북대학교 산학협력단,개인,2021-05-24,2023-05-23,블루베리,충청북도 보은군,1,2,733,1.3,2021-05-24
1012530,충북대학교 산학협력단,개인,2021-05-24,2023-05-23,마늘,충청북도 청주시 상당구,1,1,3885,3.8,2021-05-24
1012529,(주)온누리지에이피,개인,2021-05-24,2023-05-23,감자,경상북도 구미시,1,31,122465,487.8,2021-05-24
1012528,주식회사 푸름인증원,개인,2021-05-24,2023-05-23,부추,경기도 고양시 일산서구,1,10,42956.1,85.7,2021-05-24
1012526,(주)에버그린농우회,단체,2021-05-24,2023-05-23,산딸기,경상북도 포항시 남구,9,13,14883,7.1,2021-05-24
1012525,(주)에버그린농우회,개인,2021-05-24,2023-05-23,포도,경상북도 김천시,1,4,8162,14.7,2021-05-24
1012524,(주)에버그린농우회,단체,2021-05-24,2023-05-23,산딸기,경상북도 포항시 남구,45,69,77383,38.2,2021-05-24
1012521,아이센(주),단체,2021-05-24,2023-05-23,양파,울산광역시 울주군,11,75,105219,638.91,2021-05-24
1012520,아이센(주),개인,2021-05-24,2023-05-23,양파,경상남도 김해시,1,11,24781,73.71,2021-05-24
1012519,아이센(주),개인,2021-05-24,2023-05-23,양파,경상남도 김해시,1,56,117744,226.68,2021-05-24
1012518,(주)자연들농식품인증원,단체,2021-05-23,2023-05-22,오디,전라북도 김제시,26,52,97517,78.01,2021-05-23
1012517,친환경농업연구원 주식회사,개인,2021-05-23,2023-05-22,블루베리,충청남도 예산군,1,4,5124,2.65,2021-05-23
1012516,친환경농업연구원 주식회사,개인,2021-05-23,2023-05-22,블루베리,충청남도 예산군,1,1,2000,1.5,2021-05-23
1012514,친환경농업연구원 주식회사,개인,2021-05-23,2023-05-22,사과,충청남도 예산군,1,2,3355,5.44,2021-05-23
1012513,주식회사 푸름인증원,개인,2021-05-22,2023-05-21,딸기,전라북도 무주군,1,3,6795,13.6,2021-05-22
1012511,주식회사 푸름인증원,단체,2021-05-22,2023-05-21,배,경상북도 상주시,3,13,26589,93,2021-05-22
1012510,주식회사 금강인증센터,개인,2021-05-20,2023-05-19,파프리카,충청남도 부여군,1,2,7724,75,2021-05-20
1012509,(주)자연들농식품인증원,단체,2021-05-22,2023-05-21,블루베리,전라북도 부안군,13,25,19600,39.03,2021-05-22
1012508,(주)농산물품질인증평가원,개인,2021-05-23,2023-05-22,사과,경상북도 봉화군,1,1,2070,10,2021-05-23
1012507,농업회사법인(주)대한농업회,개인,2021-05-22,2023-05-21,양송이(일반),충청남도 보령시,1,1,1000,1.5,2021-05-22
1012506,(주)농산물품질인증평가원,개인,2021-05-22,2023-05-21,복숭아,경상북도 칠곡군,1,3,5178,12,2021-05-22
1012505,경상국립대학교 산학협력단,단체,2021-05-22,2023-05-21,포도,경상남도 거창군,18,67,86816,165.2,2021-05-22
1012504,경상국립대학교 산학협력단,개인,2021-05-22,2023-05-21,완숙토마토,경상남도 함안군,1,5,5500,57,2021-05-22
1012502,주식회사 온누리친환경,개인,2021-05-21,2023-05-20,체리자두,경기도 안성시,1,10,10868,17,2021-05-21
1012501,주식회사 온누리친환경,개인,2021-05-21,2023-05-20,근대,경기도 이천시,1,144,421572,17.8,2021-05-21
1012500,주식회사 농식품인증관리원,개인,2021-05-21,2023-05-20,사과,경상남도 밀양시,1,3,10225,7.9,2021-05-21
1012498,전북대학교 산학협력단,개인,2021-05-21,2023-05-20,호프,전라북도 부안군,1,5,7277,7,2021-05-21
1012497,(주)에이앤에프글로벌인증원,개인,2021-05-20,2023-05-19,토마토,경상북도 고령군,1,2,3880,18.4,2021-05-20
1012495,(주)우리농인증원,개인,2021-05-20,2023-05-19,사과,경상남도 거창군,1,2,19660,9,2021-05-20
1012494,(주)우리농인증원,개인,2021-05-20,2023-05-19,사과,경상남도 거창군,1,4,11005,40,2021-05-20
1012493,주식회사 금강인증센터,개인,2021-05-20,2023-05-19,사과,충청남도 논산시,1,5,14571,18.1,2021-05-20
1012490,아이센(주),개인,2021-05-17,2023-05-16,포도,경상북도 영천시,1,8,14456,24.31,2021-05-17
1012487,친환경농업연구원 주식회사,단체,2021-05-17,2023-05-16,수박,충청남도 공주시,28,215,497767.1,2066.46,2021-05-17
1012485,㈜비씨에스코리아,개인,2021-05-17,2023-05-16,미나리,충청남도 청양군,1,1,3570,4.8,2021-05-17
1012484,㈜비씨에스코리아,단체,2021-05-17,2023-05-16,블루베리,충청남도 홍성군,11,48,28054,24.46,2021-05-17
1012483,주식회사 농식품인증관리원,개인,2021-05-16,2023-05-15,사과,경상북도 의성군,1,2,5459,20,2021-05-16
1012482,친환경농업연구원 주식회사,개인,2021-05-16,2023-05-15,블루베리,충청남도 홍성군,1,5,7202,2.3,2021-05-16
1012481,친환경농업연구원 주식회사,개인,2021-05-16,2023-05-15,딸기,충청남도 논산시,1,9,28320,60.02,2021-05-16
1012480,친환경농업연구원 주식회사,단체,2021-05-16,2023-05-15,사과,충청남도 예산군,12,103,183113.03,297.66,2021-05-16
1012478,주식회사 푸름인증원,개인,2021-05-15,2023-05-14,사과,경상북도 문경시,1,1,3217,8,2021-05-15
1012476,아이센(주),단체,2021-05-14,2023-05-13,포도,세종특별자치시 ,4,9,21018,35.35,2021-05-14
1012475,아이센(주),개인,2021-05-14,2023-05-13,표고버섯(기타),경상북도 경주시,1,1,453,10,2021-05-14
1012474,주식회사 농식품인증관리원,개인,2021-05-14,2023-05-13,표고버섯,경기도 양평군,1,1,560,3.2,2021-05-14
1012470,주식회사 예농,개인,2021-05-14,2023-05-13,토마토,경상남도 고성군,1,7,5956,40,2021-05-14
1012468,주식회사 예농,개인,2021-05-14,2023-05-13,블루베리,경상남도 창원시 진해구,1,2,2072,3,2021-05-14
1012463,전북대학교 산학협력단,개인,2021-05-14,2023-05-13,상추,전라북도 김제시,1,4,3700,8.6,2021-05-14
1012462,전북대학교 산학협력단,개인,2021-05-14,2023-05-13,상추,전라북도 김제시,1,7,9258,13.2,2021-05-14
1012461,주식회사 농식품인증관리원,개인,2021-05-13,2023-05-12,새싹,경기도 이천시,1,1,30,25,2021-05-13
1012460,주식회사 농식품인증관리원,단체,2021-05-13,2023-05-12,자두,경상북도 의성군,21,46,99118,216,2021-05-13
1012459,주식회사 농식품인증관리원,개인,2021-05-13,2023-05-12,자두,경상북도 경산시,1,1,1719,2.5,2021-05-13
1012458,주식회사 온누리친환경,개인,2021-05-09,2023-05-08,상추,경기도 이천시,1,105,238815,195,2021-05-09
1012457,㈜비씨에스코리아,단체,2021-05-13,2023-05-12,복숭아,강원도 강릉시,4,26,25765,35,2021-05-13
1012455,(주)농산물품질인증평가원,개인,2021-05-13,2023-05-12,포도,경상북도 김천시,1,5,9198,12,2021-05-13
1012454,(주)농산물품질인증평가원,법인,2021-05-13,2023-05-12,오이,경상북도 상주시,47,91,230036,1604.8,2021-05-13
1012453,(주)농산물품질인증평가원,개인,2021-05-13,2023-05-12,떫은감,경상북도 청도군,1,23,43918,112.49,2021-05-13
1012452,주식회사 녹색친환경,개인,2021-05-12,2023-05-11,블루베리,경상남도 창녕군,1,3,1733,0.6,2021-05-12
1012451,주식회사 푸름인증원,개인,2021-05-10,2023-05-09,양파,전라남도 무안군,1,14,39109.9,77.9,2021-05-10
1012450,(주)한국유기농인증원,개인,2021-05-10,2023-05-09,방울토마토,경기도 안산시 상록구,1,11,10533,53.11,2021-05-10
1012449,(주)한국유기농인증원,개인,2021-05-10,2023-05-09,오이,경기도 안산시 단원구,1,9,7981,82.8,2021-05-10
1012448,(주)한국유기농인증원,개인,2021-05-10,2023-05-09,방울토마토,경기도 안산시 상록구,1,9,4532,32,2021-05-10
1012447,주식회사 농식품인증관리원,개인,2021-05-10,2023-05-09,고추,경기도 고양시 일산동구,1,11,11525,32.7,2021-05-10
1012443,(주)호남유기인증연구소,단체,2021-05-10,2023-05-09,두릅,전라남도 강진군,21,34,130742,24.5,2021-05-10
1012442,(주)호남유기인증연구소,개인,2021-05-10,2023-05-09,플럼코트,전라남도 고흥군,1,5,11935,10.6,2021-05-10
1012431,지리산인증(주),개인,2021-05-20,2023-05-19,배,전라북도 순창군,1,8,17779,83.5,2021-05-20
1012428,주식회사 글로벌농식품인증원,개인,2021-05-08,2023-05-07,포도,경상북도 김천시,1,3,7930,18,2021-05-08
1012424,(재)금산인삼약초산업진흥원,개인,2022-05-08,2025-05-07,인삼,충청남도 금산군,1,7,9571,5.43,2022-05-08
1012423,(재)금산인삼약초산업진흥원,개인,2022-05-08,2025-05-07,인삼,충청남도 금산군,1,26,58265,33.11,2022-05-08
1012422,(재)금산인삼약초산업진흥원,개인,2022-05-08,2025-05-07,인삼,충청남도 금산군,1,1,2444,1.39,2022-05-08
1012420,경상국립대학교 산학협력단,개인,2021-05-08,2023-05-07,복숭아,경상남도 함안군,1,9,19113,19.9,2021-05-08
1012419,경상국립대학교 산학협력단,개인,2021-05-08,2023-05-07,매실,경상남도 진주시,1,2,3230,3.5,2021-05-08
1012418,주식회사 푸름인증원,개인,2021-05-07,2023-05-06,오이,경기도 고양시 덕양구,1,25,69320,138.5,2021-05-07
1012417,주식회사 푸름인증원,개인,2021-05-07,2023-05-06,토마토,경기도 광주시,1,15,18525,33.5,2021-05-07
1012416,주식회사 예농,단체,2021-05-07,2023-05-06,산마늘,경상남도 산청군,1,4,83000,10,2021-05-07
1012415,경상국립대학교 산학협력단,단체,2021-05-07,2023-05-06,단감,경상남도 창원시 의창구,11,78,210208,262.71,2021-05-07
1012414,아이센(주),단체,2021-05-07,2023-05-06,당근,경상남도 밀양시,12,66,192180,731.82,2021-05-07
1012413,(주)에이앤에프글로벌인증원,법인,2021-05-07,2023-05-06,파프리카,강원도 철원군,6,69,81865,818.7,2021-05-07
1012412,(주)에이앤에프글로벌인증원,법인,2021-05-07,2023-05-06,파프리카,강원도 철원군,5,44,71444,857.2,2021-05-07
1012411,(주)에이앤에프글로벌인증원,단체,2021-05-07,2023-05-06,복숭아,경상북도 청도군,11,79,97114,193.9,2021-05-07
1012410,지리산인증(주),단체,2021-05-07,2023-05-06,복숭아,전라북도 남원시,2,3,12010.6,36,2021-05-07
1012409,강원대학교 산학협력단,개인,2021-05-06,2023-05-05,아스파라가스(일반),강원도 춘천시,1,2,3914,4,2021-05-06
1012408,농업회사법인(주)대한농업회,개인,2021-05-06,2023-05-05,표고버섯,강원도 정선군,1,5,12250,13.1,2021-05-06
1012407,농업회사법인(주)대한농업회,개인,2021-05-06,2023-05-05,밤,충청남도 부여군,1,3,130035,50,2021-05-06
1012403,충북대학교 산학협력단,개인,2021-05-03,2023-05-02,오디,충청북도 괴산군,1,1,2600,3,2021-05-03
1012402,아이센(주),개인,2021-05-03,2023-05-02,얼갈이배추,경상남도 양산시,1,5,3350,13.5,2021-05-03
1012401,주식회사 유기식품평가원,법인,2021-05-03,2023-05-02,표고버섯,충청북도 영동군,1,2,1019.2,27.5,2021-05-03
1012399,경상국립대학교 산학협력단,단체,2021-05-03,2023-05-02,단감,경상남도 창원시 의창구,16,76,106547,170.8,2021-05-03
1012398,주식회사 푸름인증원,개인,2021-05-02,2023-05-01,감자,경상남도 거창군,1,40,52070,85,2021-05-02
1012396,주식회사 푸름인증원,개인,2021-05-02,2023-05-01,엽경채류(기타),경기도 고양시 일산동구,1,15,50820,102,2021-05-02
1012395,주식회사 푸름인증원,개인,2021-05-02,2023-05-01,시금치,경기도 고양시 일산동구,1,36,92112,184,2021-05-02
1012393,주식회사 푸름인증원,법인,2021-05-02,2023-05-01,표고버섯,전라남도 장흥군,1,24,65673,94.7,2021-05-02
1012389,주식회사 푸름인증원,개인,2021-04-29,2023-04-28,케일,경기도 고양시 일산동구,1,44,81127.2,162.8,2021-04-29
1012387,(주)한국유기농인증원,개인,2021-05-01,2023-04-30,느타리버섯,경기도 화성시,1,1,1308.5,480,2021-05-01
1012386,(주)한국유기농인증원,개인,2021-05-01,2023-04-30,오이,경기도 안산시 상록구,1,7,2340,8.6,2021-05-01
1012385,농업법인플럼코트맘(주),단체,2021-04-30,2023-04-29,블루베리,전라남도 무안군,12,34,37996,30.35,2021-04-30
1012384,농업법인플럼코트맘(주),개인,2021-04-30,2023-04-29,복분자,전라남도 무안군,1,2,1453,1.58,2021-04-30
1012382,농업법인플럼코트맘(주),개인,2021-04-30,2023-04-29,포도,전라남도 순천시,1,4,5643,9.03,2021-04-30
1012381,농업법인플럼코트맘(주),단체,2021-04-30,2023-04-29,찰보리쌀,전라남도 영광군,204,1654,5358181.77,3868.62,2021-04-30
1012380,농업법인플럼코트맘(주),개인,2021-04-30,2023-04-29,대추토마토,전라남도 나주시,1,2,3300,15,2021-04-30
1012377,농업회사법인 주식회사 농품,개인,2022-04-30,2025-04-29,수삼,대전광역시 중구,1,2,24640,24.5,2022-04-30
1012376,(주)에버그린농우회,단체,2021-04-30,2023-04-29,참외,경상북도 성주군,2,8,12316,37.3,2021-04-30
1012374,(주)에버그린농우회,단체,2021-04-30,2023-04-29,사과,경상북도 성주군,9,56,102126,203.9,2021-04-30
1012373,농업법인플럼코트맘(주),단체,2021-04-30,2023-04-29,애호박,전라남도 광양시,24,56,110941,284.01,2021-04-30
1012372,농업법인플럼코트맘(주),법인,2021-04-30,2023-04-29,파프리카,전라남도 장성군,2,7,12120,274,2021-04-30
1012371,(사)한솔농림수산식품인증센터,개인,2021-05-01,2023-04-30,블루베리,제주특별자치도 제주시,1,1,9900,2,2021-05-01
1012370,농업회사법인(주)대한농업회,개인,2021-04-30,2023-04-29,다래,충청남도 공주시,1,21,61948,7.69,2021-04-30
1012368,주식회사 성농,개인,2021-04-30,2023-04-29,토마토,전라북도 진안군,1,6,9500,500,2021-04-30
1012367,(주)에이앤에프글로벌인증원,단체,2021-04-29,2023-04-28,자두,경상북도 영천시,2,10,17910,31.1,2021-04-29
1012361,주식회사 이앤컴퍼니,단체,2021-04-29,2023-04-28,건고추,강원도 양양군,14,27,81781,11,2021-04-29
1012358,(주)농산물품질인증평가원,개인,2021-04-29,2023-04-28,대추,경상북도 경산시,1,11,16719,45.01,2021-04-29
1012356,친환경농업연구원 주식회사,단체,2021-04-26,2023-04-25,딸기,충청남도 홍성군,5,11,26059.5,88.08,2021-04-26
1012355,아이센(주),개인,2021-04-26,2023-04-25,산딸기,경상남도 김해시,1,7,14342,53.58,2021-04-26
1012354,아이센(주),개인,2021-04-26,2023-04-25,산딸기,경상남도 김해시,1,1,3430,2.46,2021-04-26
1012353,아이센(주),개인,2021-04-26,2023-04-25,산딸기,경상남도 김해시,1,4,12245,8.77,2021-04-26
1012352,아이센(주),개인,2021-04-26,2023-04-25,산딸기,경상남도 김해시,1,4,9782,5,2021-04-26
1012351,아이센(주),개인,2021-04-26,2023-04-25,산딸기,경상남도 김해시,1,8,18338,27.78,2021-04-26
1012350,아이센(주),개인,2021-04-26,2023-04-25,산딸기,경상남도 김해시,1,3,3986,2.85,2021-04-26
1012349,아이센(주),개인,2021-04-26,2023-04-25,산딸기,경상남도 김해시,1,4,6228,4.43,2021-04-26
1012348,아이센(주),법인,2021-04-26,2023-04-25,산딸기,경상남도 김해시,1,6,9326,17.91,2021-04-26
1012347,아이센(주),개인,2021-04-26,2023-04-25,산딸기,경상남도 김해시,1,2,6956,5.01,2021-04-26
1012346,아이센(주),개인,2021-04-26,2023-04-25,산딸기,경상남도 김해시,1,4,10514,15.33,2021-04-26
1012345,아이센(주),개인,2021-04-26,2023-04-25,산딸기,부산광역시 북구,1,10,7194,8.41,2021-04-26
1012344,(주)한국유기농인증원,개인,2021-04-26,2023-04-25,딸기,경기도 안산시 상록구,1,3,2670,26.6,2021-04-26
1012343,아이센(주),단체,2021-04-26,2023-04-25,찰옥수수,울산광역시 울주군,13,33,45953,23.42,2021-04-26
1012341,(재)금산인삼약초산업진흥원,개인,2022-04-26,2025-04-25,수삼,충청남도 금산군,1,3,10080,5.73,2022-04-26
1012340,(재)금산인삼약초산업진흥원,개인,2022-04-26,2025-04-25,인삼,충청남도 금산군,1,2,5726,3.25,2022-04-26
1012338,(재)금산인삼약초산업진흥원,개인,2022-04-26,2025-04-25,인삼,충청남도 금산군,1,4,5270,3,2022-04-26
1012336,주식회사 글로벌농식품인증원,법인,2021-04-25,2023-04-24,표고버섯,경상북도 김천시,2,6,2597.1,19,2021-04-25
1012335,친환경농업연구원 주식회사,개인,2021-04-25,2023-04-24,미나리,경기도 김포시,1,19,16490,46.1,2021-04-25
1012334,친환경농업연구원 주식회사,개인,2021-04-25,2023-04-24,쌀,경기도 김포시,1,10,19292,10.65,2021-04-25
1012333,친환경농업연구원 주식회사,개인,2021-04-25,2023-04-24,부추,경기도 김포시,1,3,5048,15.75,2021-04-25
1012332,(사)한솔농림수산식품인증센터,개인,2021-04-26,2023-04-25,블루베리,제주특별자치도 제주시,1,2,5431,4,2021-04-26
1012331,친환경농업연구원 주식회사,개인,2021-04-25,2023-04-24,상추,경기도 김포시,1,15,13764,59.57,2021-04-25
1012330,친환경농업연구원 주식회사,개인,2021-04-25,2023-04-24,아욱,경기도 김포시,1,5,2950,8,2021-04-25
1012329,친환경농업연구원 주식회사,개인,2021-04-25,2023-04-24,상추,경기도 김포시,1,10,4700,10,2021-04-25
1012328,농업회사법인 주식회사 농품,단체,2021-04-25,2023-04-24,포도,전라북도 김제시,23,48,96833,162.87,2021-04-25
1012324,농업회사법인 주식회사 농품,개인,2022-04-25,2025-04-24,수삼,전라북도 익산시,1,33,59975,59.27,2022-04-25
1012323,친환경농업연구원 주식회사,개인,2021-04-25,2023-04-24,버섯류(기타),충청북도 옥천군,1,2,540,16,2021-04-25
1012320,주식회사 푸름인증원,개인,2021-04-24,2023-04-23,배,전라남도 나주시,1,6,18459,43.5,2021-04-24
1012319,주식회사 푸름인증원,단체,2021-04-24,2023-04-23,상추,경기도 포천시,13,738,1587584,3176.7,2021-04-24
1012318,농업법인플럼코트맘(주),법인,2021-04-25,2023-04-24,양파,전라남도 무안군,34,121,309270.8,2089.62,2021-04-25
